,time,PM2.5,humidity,temperature
40,2021-12-16 12:00:00,92.6,74.5,22.5
41,2021-12-16 13:00:00,83.2,69.7,23.9
42,2021-12-16 14:00:00,71.9,61.1,26.6
43,2021-12-16 15:00:00,70.0,59.6,26.6
44,2021-12-16 16:00:00,75.7,59.1,26.8
45,2021-12-16 17:00:00,81.3,61.8,25.8
46,2021-12-16 18:00:00,82.0,67.5,24.2
47,2021-12-16 19:00:00,69.5,73.4,23.0
48,2021-12-16 20:00:00,85.0,74.9,22.8
49,2021-12-16 21:00:00,78.9,76.1,22.5
50,2021-12-16 22:00:00,56.2,79.1,22.2
51,2021-12-16 23:00:00,49.6,80.0,22.2
52,2021-12-17 00:00:00,47.6,80.3,22.1
53,2021-12-17 01:00:00,49.3,80.5,22.0
54,2021-12-17 02:00:00,57.3,80.9,21.7
55,2021-12-17 03:00:00,61.3,80.9,21.5
56,2021-12-17 04:00:00,90.6,80.1,21.2
57,2021-12-17 05:00:00,78.3,79.8,21.1
58,2021-12-17 06:00:00,61.2,79.2,20.9
59,2021-12-17 07:00:00,66.3,78.8,20.6
60,2021-12-17 08:00:00,86.0,77.7,20.9
61,2021-12-17 09:00:00,49.0,74.1,22.3
62,2021-12-17 10:00:00,51.7,69.0,24.1
63,2021-12-17 11:00:00,51.0,64.1,25.2
64,2021-12-17 12:00:00,51.1,65.3,24.7
65,2021-12-17 13:00:00,44.2,60.2,25.8
66,2021-12-17 14:00:00,43.8,57.4,26.0
67,2021-12-17 15:00:00,45.2,55.9,26.0
68,2021-12-17 16:00:00,43.8,57.7,25.6
69,2021-12-17 17:00:00,46.8,59.3,24.8
70,2021-12-17 18:00:00,60.5,60.9,23.9
71,2021-12-17 19:00:00,49.4,61.9,23.1
72,2021-12-17 20:00:00,37.8,62.3,22.6
73,2021-12-17 21:00:00,29.3,59.4,22.0
74,2021-12-17 22:00:00,29.0,61.1,21.5
75,2021-12-17 23:00:00,21.2,63.0,21.1
76,2021-12-18 00:00:00,19.0,63.5,20.6
77,2021-12-18 01:00:00,15.9,63.1,20.2
78,2021-12-18 02:00:00,17.4,63.9,20.0
79,2021-12-18 03:00:00,16.4,64.4,19.6
80,2021-12-18 04:00:00,15.8,64.4,19.6
81,2021-12-18 05:00:00,16.4,64.1,18.9
82,2021-12-18 06:00:00,14.7,64.6,18.9
83,2021-12-18 07:00:00,14.7,62.9,18.5
84,2021-12-18 08:00:00,14.5,60.5,18.5
85,2021-12-18 09:00:00,18.1,57.1,18.6
86,2021-12-18 10:00:00,22.7,53.4,19.2
87,2021-12-18 11:00:00,23.6,49.3,20.3
88,2021-12-18 12:00:00,27.9,46.7,21.9
89,2021-12-18 13:00:00,35.4,43.8,23.2
90,2021-12-18 14:00:00,22.7,40.7,24.5
91,2021-12-18 15:00:00,26.0,39.2,25.5
92,2021-12-18 16:00:00,26.8,39.8,25.5
93,2021-12-18 17:00:00,27.7,43.4,25.0
94,2021-12-18 18:00:00,55.2,50.3,22.7
95,2021-12-18 19:00:00,54.0,54.4,22.0
96,2021-12-18 20:00:00,46.5,57.4,21.6
97,2021-12-18 21:00:00,51.4,55.3,21.4
98,2021-12-18 22:00:00,37.4,54.5,20.1
99,2021-12-18 23:00:00,31.1,59.0,18.9
100,2021-12-19 00:00:00,29.0,61.8,18.1
101,2021-12-19 01:00:00,20.8,59.9,17.4
102,2021-12-19 02:00:00,28.7,63.2,17.0
103,2021-12-19 03:00:00,40.3,64.0,16.4
104,2021-12-19 04:00:00,39.7,64.0,16.2
105,2021-12-19 05:00:00,43.9,65.4,15.7
106,2021-12-19 06:00:00,41.0,66.7,15.2
107,2021-12-19 07:00:00,31.6,64.1,15.2
108,2021-12-19 08:00:00,30.5,58.2,16.4
109,2021-12-19 09:00:00,28.3,52.4,17.8
110,2021-12-19 10:00:00,27.9,46.7,19.1
111,2021-12-19 11:00:00,24.3,42.2,20.5
112,2021-12-19 12:00:00,24.7,39.9,20.5
113,2021-12-19 13:00:00,24.9,37.5,20.5
114,2021-12-19 14:00:00,,,
115,2021-12-19 15:00:00,,,
116,2021-12-19 16:00:00,,,
117,2021-12-19 17:00:00,,,
118,2021-12-19 18:00:00,59.7,47.3,21.6
119,2021-12-19 19:00:00,55.4,49.2,21.3
120,2021-12-19 20:00:00,47.0,53.5,20.7
121,2021-12-19 21:00:00,44.8,58.2,20.2
122,2021-12-19 22:00:00,52.6,61.4,20.1
123,2021-12-19 23:00:00,57.1,61.8,20.4
124,2021-12-20 00:00:00,53.4,63.5,19.9
125,2021-12-20 01:00:00,54.7,66.3,19.8
126,2021-12-20 02:00:00,49.9,66.6,19.6
127,2021-12-20 03:00:00,50.1,68.9,19.4
128,2021-12-20 04:00:00,52.1,70.4,19.4
129,2021-12-20 05:00:00,70.4,71.0,19.2
130,2021-12-20 06:00:00,74.2,67.4,19.1
131,2021-12-20 07:00:00,70.4,65.0,19.0
132,2021-12-20 08:00:00,63.6,67.9,19.4
133,2021-12-20 09:00:00,52.5,63.2,19.9
134,2021-12-20 10:00:00,47.4,54.2,20.6
135,2021-12-20 11:00:00,44.8,50.1,21.1
136,2021-12-20 12:00:00,42.4,45.3,21.8
137,2021-12-20 13:00:00,36.4,43.2,22.5
138,2021-12-20 14:00:00,38.9,43.3,22.9
139,2021-12-20 15:00:00,42.1,44.6,22.9
140,2021-12-20 16:00:00,45.3,46.2,22.8
141,2021-12-20 17:00:00,40.6,49.8,22.3
142,2021-12-20 18:00:00,33.3,60.2,20.7
143,2021-12-20 19:00:00,33.4,63.5,19.9
144,2021-12-20 20:00:00,32.8,65.3,19.5
145,2021-12-20 21:00:00,24.8,65.7,19.2
146,2021-12-20 22:00:00,23.5,67.4,18.8
147,2021-12-20 23:00:00,17.7,69.4,18.2
148,2021-12-21 00:00:00,18.6,71.4,17.8
149,2021-12-21 01:00:00,18.4,72.4,17.8
150,2021-12-21 02:00:00,16.5,73.0,17.5
151,2021-12-21 03:00:00,16.0,74.2,17.4
152,2021-12-21 04:00:00,15.4,74.0,17.3
153,2021-12-21 05:00:00,14.9,74.1,17.1
154,2021-12-21 06:00:00,17.1,73.2,17.2
155,2021-12-21 07:00:00,24.8,71.6,17.5
156,2021-12-21 08:00:00,19.6,70.3,17.9
157,2021-12-21 09:00:00,19.2,67.3,18.5
158,2021-12-21 10:00:00,20.8,62.8,19.4
159,2021-12-21 11:00:00,24.0,58.7,20.4
160,2021-12-21 12:00:00,27.6,54.6,21.5
161,2021-12-21 13:00:00,34.6,52.2,22.7
162,2021-12-21 14:00:00,41.0,51.2,23.5
163,2021-12-21 15:00:00,46.4,47.7,24.9
164,2021-12-21 16:00:00,46.2,45.1,25.6
165,2021-12-21 17:00:00,54.1,52.0,23.3
166,2021-12-21 18:00:00,69.7,56.5,22.5
167,2021-12-21 19:00:00,45.2,58.1,21.9
