,time,PM2.5,humidity,temperature
59,2021-09-08 03:00:00,6.5,98.7,25.5
60,2021-09-08 04:00:00,7.2,98.7,25.6
61,2021-09-08 05:00:00,7.1,98.7,25.6
62,2021-09-08 06:00:00,7.3,98.7,25.8
63,2021-09-08 07:00:00,7.0,98.7,26.6
64,2021-09-08 08:00:00,5.1,98.6,27.7
65,2021-09-08 09:00:00,4.5,96.6,28.2
66,2021-09-08 10:00:00,6.3,98.6,27.6
67,2021-09-08 11:00:00,4.6,98.6,28.4
68,2021-09-08 12:00:00,5.2,98.7,25.7
69,2021-09-08 13:00:00,2.4,98.7,24.9
70,2021-09-08 14:00:00,3.2,98.7,27.2
71,2021-09-08 15:00:00,1.8,98.7,28.9
72,2021-09-08 16:00:00,1.1,98.7,28.7
73,2021-09-08 17:00:00,2.6,98.7,26.9
74,2021-09-08 18:00:00,2.7,98.7,26.6
75,2021-09-08 19:00:00,4.7,98.7,26.5
76,2021-09-08 20:00:00,6.5,98.7,26.4
77,2021-09-08 21:00:00,7.0,98.7,26.1
78,2021-09-08 22:00:00,6.8,98.7,26.0
79,2021-09-08 23:00:00,4.1,98.7,25.9
80,2021-09-09 00:00:00,3.9,98.7,26.0
81,2021-09-09 01:00:00,4.1,98.7,25.4
82,2021-09-09 02:00:00,3.2,98.7,25.1
83,2021-09-09 03:00:00,3.2,98.7,22.9
84,2021-09-09 04:00:00,3.2,98.7,23.5
85,2021-09-09 05:00:00,3.2,98.7,23.6
86,2021-09-09 06:00:00,3.2,98.7,23.7
87,2021-09-09 07:00:00,3.2,98.7,23.7
88,2021-09-09 08:00:00,3.2,98.7,24.3
89,2021-09-09 09:00:00,3.2,98.7,26.2
90,2021-09-09 10:00:00,3.2,98.7,27.1
91,2021-09-09 11:00:00,1.7,98.7,28.0
92,2021-09-09 12:00:00,3.3,98.7,28.3
93,2021-09-09 13:00:00,3.8,93.8,30.1
94,2021-09-09 14:00:00,4.4,94.7,30.5
95,2021-09-09 15:00:00,4.6,91.3,30.8
96,2021-09-09 16:00:00,4.3,89.6,31.3
97,2021-09-09 17:00:00,3.7,91.4,29.9
98,2021-09-09 18:00:00,4.0,92.4,29.3
99,2021-09-09 19:00:00,4.6,95.4,29.1
100,2021-09-09 20:00:00,6.1,98.6,28.4
101,2021-09-09 21:00:00,5.3,98.7,28.0
102,2021-09-09 22:00:00,4.9,98.7,27.9
103,2021-09-09 23:00:00,4.2,98.7,27.8
104,2021-09-10 00:00:00,4.8,98.7,27.4
105,2021-09-10 01:00:00,5.1,98.7,27.1
106,2021-09-10 02:00:00,4.7,98.7,26.6
107,2021-09-10 03:00:00,5.2,98.7,26.3
108,2021-09-10 04:00:00,6.2,98.7,26.1
109,2021-09-10 05:00:00,8.8,98.7,26.0
110,2021-09-10 06:00:00,11.7,98.7,25.9
111,2021-09-10 07:00:00,11.0,98.7,25.9
112,2021-09-10 08:00:00,12.9,98.7,26.2
113,2021-09-10 09:00:00,10.4,98.7,27.2
114,2021-09-10 10:00:00,5.1,98.6,29.1
115,2021-09-10 11:00:00,4.0,95.6,30.5
116,2021-09-10 12:00:00,3.8,94.0,30.9
117,2021-09-10 13:00:00,3.8,87.5,31.8
118,2021-09-10 14:00:00,4.2,83.3,32.4
119,2021-09-10 15:00:00,3.7,78.4,32.7
120,2021-09-10 16:00:00,4.3,79.6,32.9
121,2021-09-10 17:00:00,4.4,82.3,32.4
122,2021-09-10 18:00:00,4.7,85.4,31.7
123,2021-09-10 19:00:00,6.8,89.9,30.8
124,2021-09-10 20:00:00,7.8,90.4,30.5
125,2021-09-10 21:00:00,9.7,93.8,30.0
126,2021-09-10 22:00:00,8.1,93.6,29.7
127,2021-09-10 23:00:00,6.6,95.9,29.5
128,2021-09-11 00:00:00,6.6,95.0,29.3
129,2021-09-11 01:00:00,6.5,98.3,28.6
130,2021-09-11 02:00:00,6.2,98.7,28.2
131,2021-09-11 03:00:00,6.6,98.7,27.7
132,2021-09-11 04:00:00,5.0,98.7,27.2
133,2021-09-11 05:00:00,6.0,98.7,26.7
134,2021-09-11 06:00:00,6.6,98.7,26.3
135,2021-09-11 07:00:00,6.0,98.7,26.6
136,2021-09-11 08:00:00,6.3,97.2,28.3
137,2021-09-11 09:00:00,6.7,92.2,30.0
138,2021-09-11 10:00:00,6.8,89.6,30.8
139,2021-09-11 11:00:00,7.1,85.3,31.8
140,2021-09-11 12:00:00,6.6,83.5,32.0
141,2021-09-11 13:00:00,7.0,81.3,32.8
142,2021-09-11 14:00:00,7.2,79.0,33.7
143,2021-09-11 15:00:00,6.6,77.8,34.0
144,2021-09-11 16:00:00,6.6,76.9,34.1
145,2021-09-11 17:00:00,6.6,78.4,33.5
146,2021-09-11 18:00:00,15.7,79.6,32.9
147,2021-09-11 19:00:00,17.7,79.2,32.7
148,2021-09-11 20:00:00,36.61,80.0,32.4
149,2021-09-11 21:00:00,17.3,87.2,31.6
150,2021-09-11 22:00:00,16.3,97.5,30.4
151,2021-09-11 23:00:00,14.2,95.4,30.2
152,2021-09-12 00:00:00,12.3,95.1,30.0
153,2021-09-12 01:00:00,11.2,97.1,29.7
154,2021-09-12 02:00:00,10.9,98.7,29.3
155,2021-09-12 03:00:00,11.1,98.7,29.1
156,2021-09-12 04:00:00,12.1,98.7,28.9
157,2021-09-12 05:00:00,14.2,98.7,28.6
158,2021-09-12 06:00:00,14.2,98.7,28.3
159,2021-09-12 07:00:00,8.6,98.7,28.7
160,2021-09-12 08:00:00,13.8,96.8,30.7
161,2021-09-12 09:00:00,62.67,93.8,31.7
162,2021-09-12 10:00:00,57.19,89.8,32.8
163,2021-09-12 11:00:00,19.8,88.4,32.9
164,2021-09-12 12:00:00,19.4,85.5,33.7
165,2021-09-12 13:00:00,18.7,81.8,34.2
166,2021-09-12 14:00:00,15.5,78.9,34.8
167,2021-09-12 15:00:00,13.5,77.0,34.9
